Compound ID,Target,Assay (Percent degradation),DOI,DC50,Dmax,Assay (DC50/Dmax),PROTAC to Target
3085,BTK,,10.1021/acsmedchemlett.1c00178,78,,Degradation of BTK in Ramos cells after 16 h treatment by ELISA assay,
3086,BTK,,10.1021/acsmedchemlett.1c00178,107,,Degradation of BTK in Ramos cells after 16 h treatment by ELISA assay,
3087,BTK,,10.1021/acsmedchemlett.1c00178,34,,Degradation of BTK in Ramos cells after 16 h treatment by ELISA assay,
3088,BTK,,10.1021/acsmedchemlett.1c00178,74,,Degradation of BTK in Ramos cells after 16 h treatment by ELISA assay,
3089,BTK,,10.1021/acsmedchemlett.1c00178,28,,Degradation of BTK in Ramos cells after 16 h treatment by ELISA assay,
3090,BTK,,10.1021/acsmedchemlett.1c00178,2.9,,Degradation of BTK in Ramos cells after 16 h treatment by ELISA assay,
3091,BTK,,10.1021/acsmedchemlett.1c00178,35,,Degradation of BTK in Ramos cells after 16 h treatment by ELISA assay,
3092,BTK,,10.1021/acsmedchemlett.1c00178,17,,Degradation of BTK in Ramos cells after 16 h treatment by ELISA assay,
3093,BTK,,10.1021/acsmedchemlett.1c00178,35,,Degradation of BTK in Ramos cells after 16 h treatment by ELISA assay,
3094,BTK,,10.1021/acsmedchemlett.1c00178,7.2,,Degradation of BTK in Ramos cells after 16 h treatment by ELISA assay,
3095,BRD9,,10.1021/acsmedchemlett.1c00580,1,,Degradation of BRD9 in HEK293A cells after 24 h treatment,
3096,BRD9,,10.1021/acsmedchemlett.1c00580,1,,Degradation of BRD9 in HEK293A cells after 24 h treatment,
3097,BRD9,,10.1021/acsmedchemlett.1c00580,1,,Degradation of BRD9 in HEK293A cells after 24 h treatment,
3098,BRD9,,10.1021/acsmedchemlett.1c00580,1,,Degradation of BRD9 in HEK293A cells after 24 h treatment,
3099,BRD9,,10.1021/acsmedchemlett.1c00580,1,,Degradation of BRD9 in HEK293A cells after 24 h treatment,
3100,BRD9,,10.1021/acsmedchemlett.1c00580,1,,Degradation of BRD9 in HEK293A cells after 24 h treatment,
3101,SMARCA2,,10.1021/acsmedchemlett.1c00657,4,,Degradation of SMARCA2 HiBiT in HT1080 cells after 6 h treatment,
3102,SMARCA2,,10.1021/acsmedchemlett.1c00657,2,,Degradation of SMARCA2 HiBiT in HT1080 cells after 6 h treatment,
3103,SMARCA2,,10.1021/acsmedchemlett.1c00657,2,,Degradation of SMARCA2 HiBiT in HT1080 cells after 6 h treatment,
3104,SMARCA2,,10.1021/acsmedchemlett.1c00657,3,,Degradation of SMARCA2 HiBiT in HT1080 cells after 6 h treatment,
3105,SMARCA2,,10.1021/acsmedchemlett.1c00657,3,,Degradation of SMARCA2 HiBiT in HT1080 cells after 6 h treatment,
3106,SMARCA2,,10.1021/acsmedchemlett.1c00657,3,,Degradation of SMARCA2 HiBiT in HT1080 cells after 6 h treatment,
3107,BRAF V600E,,10.1021/acsmedchemlett.2c00039,26,,Degradation of BRAF V600E in A375 cells after 24 h treatment,
3108,BRAF V600E,,10.1021/acsmedchemlett.2c00039,10,,Degradation of BRAF V600E in A375 cells after 24 h treatment,
3109,BRAF V600E,,10.1021/acsmedchemlett.2c00039,10,,Degradation of BRAF V600E in A375 cells after 24 h treatment,
3110,BRAF V600E,,10.1021/acsmedchemlett.2c00039,20,,Degradation of BRAF V600E in A375 cells after 24 h treatment,
3111,BRAF V600E,,10.1021/acsmedchemlett.2c00039,23,,Degradation of BRAF V600E in A375 cells after 24 h treatment,
3112,BRAF V600E,,10.1021/acsmedchemlett.2c00039,16,,Degradation of BRAF V600E in A375 cells after 24 h treatment,
3113,MDM2,,10.1016/j.apsb.2020.11.022,,,,
3114,MDM2,,10.1016/j.apsb.2020.11.022,,,,
3115,MDM2,,10.1016/j.apsb.2020.11.022,,,,
3116,MDM2,,10.1016/j.apsb.2020.11.022,,,,
3117,MDM2,,10.1016/j.apsb.2020.11.022,,,,
3118,MDM2,,10.1016/j.apsb.2020.11.022,,,,
3119,MDM2,,10.1016/j.apsb.2020.11.022,,,,
3120,MDM2,,10.1016/j.apsb.2020.11.022,1010,>95,Degradation of MDM2 in A549 cells after 24 h treatment,
3121,MDM2,,10.1016/j.apsb.2020.11.022,,,,
3122,MDM2,,10.1016/j.apsb.2020.11.022,,,,
3123,MDM2,,10.1016/j.apsb.2020.11.022,,,,
3124,MDM2,,10.1016/j.apsb.2020.11.022,,,,
3125,MDM2,,10.1016/j.apsb.2020.11.022,,,,
3126,BCR-ABL T315I,,10.1016/j.apsb.2020.11.009,,,,
3127,BCR-ABL T315I,,10.1016/j.apsb.2020.11.009,,,,
3128,BCR-ABL T315I,,10.1016/j.apsb.2020.11.009,,,,
3129,BCR-ABL T315I,,10.1016/j.apsb.2020.11.009,,,,
3130,BCR-ABL T315I,,10.1016/j.apsb.2020.11.009,,,,
3131,BCR-ABL T315I,,10.1016/j.apsb.2020.11.009,,,,
3132,BCR-ABL T315I,,10.1016/j.apsb.2020.11.009,,,,
3133,BCR-ABL T315I,,10.1016/j.apsb.2020.11.009,,,,
3134,BCR-ABL T315I,,10.1016/j.apsb.2020.11.009,,,,
3135,BCR-ABL T315I,,10.1016/j.apsb.2020.11.009,,,,
3136,BCR-ABL T315I,,10.1016/j.apsb.2020.11.009,,,,
3137,BCR-ABL T315I,,10.1016/j.apsb.2020.11.009,,,,
3138,BCR-ABL T315I,,10.1016/j.apsb.2020.11.009,,,,
3139,BCR-ABL T315I,,10.1016/j.apsb.2020.11.009,108.7,,Degradation of BCR-ABL T315I in Ba/F3 cells after 24 h treatment,
3140,BCR-ABL T315I,,10.1016/j.apsb.2020.11.009,,,,
3141,BCR-ABL T315I,,10.1016/j.apsb.2020.11.009,,,,
3142,BCR-ABL T315I,,10.1016/j.apsb.2020.11.009,,,,
3143,BCR-ABL T315I,,10.1016/j.apsb.2020.11.009,,,,
3144,HMGCR,,10.1016/j.apsb.2020.11.001,,,,
3145,HMGCR,,10.1016/j.apsb.2020.11.001,,,,
3146,HMGCR,,10.1016/j.apsb.2020.11.001,,,,
3147,HMGCR,,10.1016/j.apsb.2020.11.001,,,,
3148,HMGCR,,10.1016/j.apsb.2020.11.001,,,,
3149,HMGCR,,10.1016/j.apsb.2020.11.001,120,76,Degradation of HMGCR in HepG2 cells after 16 h treatment,
3150,BRD4,,10.1021/acschembio.1c00376,5,97,Degradation of BRD4 in HEK293T cells after 3 h treatment,
3151,CDK6,,10.1021/acsmedchemlett.1c00368,,,,
3151,CDK4,,10.1021/acsmedchemlett.1c00368,,,,
3152,CDK4,,10.1021/acsmedchemlett.1c00368,,,,
3152,CDK6,,10.1021/acsmedchemlett.1c00368,,,,
3153,CDK4,,10.1021/acsmedchemlett.1c00368,,,,
3153,CDK6,,10.1021/acsmedchemlett.1c00368,,,,
3154,AR,,10.1002/ardp.202100467,,,,
3155,AR,,10.1002/ardp.202100467,,,,
3156,AR,,10.1002/ardp.202100467,,,,
3157,AR,,10.1002/ardp.202100467,,,,
3158,AR,,10.1002/ardp.202100467,,,,
3159,AR,,10.1002/ardp.202100467,,,,
3160,AR,,10.1002/ardp.202100467,,,,
3161,AR,,10.1002/ardp.202100467,,,,
3162,AR,,10.1002/ardp.202100467,,,,
3163,AR,,10.1002/ardp.202100467,,,,
3164,AR,,10.1002/ardp.202100467,,,,
3165,AR,,10.1002/ardp.202100467,,,,
3166,AR,,10.1002/ardp.202100467,,,,
3167,AR,,10.1002/ardp.202100467,,,,
3168,AR,,10.1002/ardp.202100467,,,,
3169,AR,,10.1002/ardp.202100467,,,,
3170,AR,,10.1002/ardp.202100467,,,,
3171,AR,,10.1002/ardp.202100467,75/77,>75/>85,Degradation of AR in A549/LNCaP cells after 24 h treatment,
3172,AR,,10.1002/ardp.202100467,,,,
3173,SF3B1 K400E,,10.1016/j.chembiol.2021.04.018,,,,
3173,SF3B1,,10.1016/j.chembiol.2021.04.018,244,,Degradation of SF3B1 in K562 cells after 24 h treatment,
3174,BTK C481G,,10.1038/s41375-019-0440-x,26,,Degradation of BTK C481G in HeLa cells after 96 h treatment,
3174,BTK C481W,,10.1038/s41375-019-0440-x,41,,Degradation of BTK C481W in HeLa cells after 96 h treatment,
3174,BTK C481A,,10.1038/s41375-019-0440-x,15,,Degradation of BTK C481A in HeLa cells after 96 h treatment,
3174,BTK,,10.1038/s41375-019-0440-x,18,,Degradation of BTK in HeLa cells after 96 h treatment,
3174,BTK C481S,,10.1038/s41375-019-0440-x,29,,Degradation of BTK C481S in HBL-1 cells after 36 h treatment,
3174,BTK C481T,,10.1038/s41375-019-0440-x,38,,Degradation of BTK C481T in HeLa cells after 96 h treatment,
3175,BTK,,10.1038/s41422-021-00533-6,,,,
3176,BTK,,10.1038/s41422-021-00533-6,,,,
3177,BTK,,10.1038/s41422-021-00533-6,,,,
3178,BTK,,10.1038/s41422-021-00533-6,,,,
3179,BTK,,10.1038/s41422-021-00533-6,,,,
3180,BTK,,10.1038/s41422-021-00533-6,,,,
3181,BTK,,10.1038/s41422-021-00533-6,37,,Degradation of BTK in DOHH2 cells after 24 h treatment,
3182,BTK,,10.1038/s41422-021-00533-6,,,,
3183,BTK,,10.1038/s41422-021-00533-6,,,,
3184,BTK,,10.1038/s41422-021-00533-6,,,,
3185,BTK,,10.1038/s41422-021-00533-6,,,,
3186,BTK,,10.1038/s41422-021-00533-6,,,,
3187,BTK,,10.1038/s41422-021-00533-6,,,,
3188,BTK,,10.1038/s41422-021-00533-6,,,,
3189,EGFR e19d,,10.1039/d1cc05715d,,,,
3190,HDAC8,,10.1039/d2cc00272h,,,,
3191,HDAC8,,10.1039/d2cc00272h,,,,
3192,HDAC8,,10.1039/d2cc00272h,702,,Degradation of HDAC8 in Jurkat cells after 24 h treatment,
3193,HDAC8,,10.1039/d2cc00272h,,,,
3194,Tau,,10.3389/fncel.2022.801179,,,,
3195,Tau,,10.3389/fncel.2022.801179,,,,
3196,Tau,,10.3389/fncel.2022.801179,,,,
3197,Tau,,10.3389/fncel.2022.801179,,,,
3198,Tau,,10.3389/fncel.2022.801179,,,,
3199,Tau,,10.3389/fncel.2022.801179,,,,
3200,Tau,,10.3389/fncel.2022.801179,,,,
3201,Tau,,10.3389/fncel.2022.801179,,,,
3202,Tau,,10.3389/fncel.2022.801179,,,,
3203,Tau,,10.3389/fncel.2022.801179,,,,
3204,Tau,,10.3389/fncel.2022.801179,,,,
3205,Tau,,10.3389/fncel.2022.801179,,,,
3206,LXRB,,10.3389/fchem.2021.674967,,,,
3206,LXRA,,10.3389/fchem.2021.674967,,,,
3207,LXRB,,10.3389/fchem.2021.674967,,,,
3207,LXRA,,10.3389/fchem.2021.674967,,,,
3208,LXRB,,10.3389/fchem.2021.674967,,,,
3208,LXRA,,10.3389/fchem.2021.674967,,,,
3209,LXRA,,10.3389/fchem.2021.674967,,,,
3209,LXRB,,10.3389/fchem.2021.674967,,,,
3210,LXRB,,10.3389/fchem.2021.674967,,,,
3210,LXRA,,10.3389/fchem.2021.674967,,,,
3211,LXRA,,10.3389/fchem.2021.674967,,,,
3211,LXRB,,10.3389/fchem.2021.674967,,,,
3212,LXRB,,10.3389/fchem.2021.674967,,,,
3212,LXRA,,10.3389/fchem.2021.674967,,,,
3213,BCL2,,10.1038/s41467-021-27210-x,,47,,
3213,BCL-xL,,10.1038/s41467-021-27210-x,316.2,56,Degradation of BCL-xL in 293T cells after 16 h treatment,
3214,BCL-xL,,10.1038/s41467-021-27210-x,39.9,91,Degradation of BCL-xL in 293T cells after 16 h treatment,
3214,BCL2,,10.1038/s41467-021-27210-x,,47,,
3215,BCL-xL,,10.1038/s41467-021-27210-x,12.8,85,Degradation of BCL-xL in 293T cells after 16 h treatment,
3215,BCL2,,10.1038/s41467-021-27210-x,179.9,79,Degradation of BCL2 in 293T cells after 16 h treatment,
3216,BCL2,,10.1038/s41467-021-27210-x,54,94,Degradation of BCL2 in 293T cells after 16 h treatment,
3216,BCL-xL,,10.1038/s41467-021-27210-x,12.9,94,Degradation of BCL-xL in 293T cells after 16 h treatment,
3217,BCL2,,10.1038/s41467-021-27210-x,316.2,79,Degradation of BCL2 in 293T cells after 16 h treatment,
3217,BCL-xL,,10.1038/s41467-021-27210-x,12.8,96,Degradation of BCL-xL in 293T cells after 16 h treatment,
3218,BCL-xL,,10.1038/s41467-021-27210-x,12.1,81,Degradation of BCL-xL in 293T cells after 16 h treatment,
3218,BCL2,,10.1038/s41467-021-27210-x,354.8,69,Degradation of BCL2 in 293T cells after 16 h treatment,
3219,BCL2,,10.1038/s41467-021-27210-x,,38,,
3219,BCL-xL,,10.1038/s41467-021-27210-x,,38,,
3220,BCL-xL,,10.1038/s41467-021-27210-x,,,,
3220,BCL2,,10.1038/s41467-021-27210-x,,,,
3221,BCL2,,10.1038/s41467-021-27210-x,48,,Degradation of BCL2 in 293T cells after 16 h treatment,
3221,BCL-xL,,10.1038/s41467-021-27210-x,6,,Degradation of BCL-xL in 293T cells after 16 h treatment,
3222,HDAC1,,10.3390/molecules26237241,,,,
3222,HDAC6,,10.3390/molecules26237241,,,,
3222,HDAC3,,10.3390/molecules26237241,,,,
3223,HDAC1,,10.3390/molecules26237241,,,,
3223,HDAC6,,10.3390/molecules26237241,,,,
3223,HDAC3,,10.3390/molecules26237241,,,,
3224,HDAC1,,10.3390/molecules26237241,,,,
3224,HDAC6,,10.3390/molecules26237241,,,,
3224,HDAC3,,10.3390/molecules26237241,,,,
3225,HDAC6,,10.3390/molecules26237241,,,,
3225,HDAC3,,10.3390/molecules26237241,,,,
3225,HDAC1,,10.3390/molecules26237241,,,,
3226,HDAC1,,10.3390/molecules26237241,,,,
3226,HDAC3,,10.3390/molecules26237241,,,,
3226,HDAC6,,10.3390/molecules26237241,,,,
3227,HDAC1,,10.3390/molecules26237241,,,,
3227,HDAC3,,10.3390/molecules26237241,,,,
3227,HDAC6,,10.3390/molecules26237241,,,,
3228,HDAC6,,10.3390/molecules26237241,,,,
3228,HDAC1,,10.3390/molecules26237241,,,,
3228,HDAC3,,10.3390/molecules26237241,,,,
3229,HDAC3,,10.3390/molecules26237241,,,,
3229,HDAC1,,10.3390/molecules26237241,,,,
3229,HDAC6,,10.3390/molecules26237241,,,,
3230,HDAC3,,10.3390/molecules26237241,,,,
3230,HDAC1,,10.3390/molecules26237241,,,,
3230,HDAC6,,10.3390/molecules26237241,,,,
3231,HDAC3,,10.3390/molecules26237241,,,,
3231,HDAC1,,10.3390/molecules26237241,,,,
3231,HDAC6,,10.3390/molecules26237241,,,,
3232,HDAC3,,10.3390/molecules26237241,,,,
3232,HDAC1,,10.3390/molecules26237241,,,,
3232,HDAC6,,10.3390/molecules26237241,,,,
3233,HDAC3,,10.3390/molecules26237241,,,,
3233,HDAC1,,10.3390/molecules26237241,,,,
3233,HDAC6,,10.3390/molecules26237241,,,,
3234,HDAC3,,10.3390/molecules26237241,,,,
3234,HDAC1,,10.3390/molecules26237241,,,,
3234,HDAC6,,10.3390/molecules26237241,,,,
3235,HSF1,,10.3390/molecules27051655,,,,
3236,HSF1,,10.3390/molecules27051655,,,,
3217,BCL-xL,,10.1038/s41467-021-27210-x,12.8,96,Degradation of BCL-xL in 293T cells after 16 h treatment,
3218,BCL-xL,,10.1038/s41467-021-27210-x,12.1,81,Degradation of BCL-xL in 293T cells after 16 h treatment,
3218,BCL2,,10.1038/s41467-021-27210-x,354.8,69,Degradation of BCL2 in 293T cells after 16 h treatment,
3219,BCL2,,10.1038/s41467-021-27210-x,,38,,
3219,BCL-xL,,10.1038/s41467-021-27210-x,,38,,
3220,BCL-xL,,10.1038/s41467-021-27210-x,,,,
3220,BCL2,,10.1038/s41467-021-27210-x,,,,
3221,BCL2,,10.1038/s41467-021-27210-x,48,,Degradation of BCL2 in 293T cells after 16 h treatment,
3221,BCL-xL,,10.1038/s41467-021-27210-x,6,,Degradation of BCL-xL in 293T cells after 16 h treatment,
3222,HDAC1,,10.3390/molecules26237241,,,,
3222,HDAC6,,10.3390/molecules26237241,,,,
3222,HDAC3,,10.3390/molecules26237241,,,,
3223,HDAC1,,10.3390/molecules26237241,,,,
3223,HDAC6,,10.3390/molecules26237241,,,,
3223,HDAC3,,10.3390/molecules26237241,,,,
3224,HDAC1,,10.3390/molecules26237241,,,,
3224,HDAC6,,10.3390/molecules26237241,,,,
3224,HDAC3,,10.3390/molecules26237241,,,,
3225,HDAC6,,10.3390/molecules26237241,,,,
3225,HDAC3,,10.3390/molecules26237241,,,,
3225,HDAC1,,10.3390/molecules26237241,,,,
3226,HDAC1,,10.3390/molecules26237241,,,,
3226,HDAC3,,10.3390/molecules26237241,,,,
3226,HDAC6,,10.3390/molecules26237241,,,,
3227,HDAC1,,10.3390/molecules26237241,,,,
3227,HDAC3,,10.3390/molecules26237241,,,,
3227,HDAC6,,10.3390/molecules26237241,,,,
3228,HDAC6,,10.3390/molecules26237241,,,,
3228,HDAC1,,10.3390/molecules26237241,,,,
3228,HDAC3,,10.3390/molecules26237241,,,,
3229,HDAC3,,10.3390/molecules26237241,,,,
3229,HDAC1,,10.3390/molecules26237241,,,,
3229,HDAC6,,10.3390/molecules26237241,,,,
3230,HDAC3,,10.3390/molecules26237241,,,,
3230,HDAC1,,10.3390/molecules26237241,,,,
3230,HDAC6,,10.3390/molecules26237241,,,,
3231,HDAC3,,10.3390/molecules26237241,,,,
3231,HDAC1,,10.3390/molecules26237241,,,,
3231,HDAC6,,10.3390/molecules26237241,,,,
3232,HDAC3,,10.3390/molecules26237241,,,,
3232,HDAC1,,10.3390/molecules26237241,,,,
3232,HDAC6,,10.3390/molecules26237241,,,,
3233,HDAC3,,10.3390/molecules26237241,,,,
3233,HDAC1,,10.3390/molecules26237241,,,,
3233,HDAC6,,10.3390/molecules26237241,,,,
3234,HDAC3,,10.3390/molecules26237241,,,,
3234,HDAC1,,10.3390/molecules26237241,,,,
3234,HDAC6,,10.3390/molecules26237241,,,,
3235,HSF1,,10.3390/molecules27051655,,,,
3236,HSF1,,10.3390/molecules27051655,,,,
3217,BCL-xL,,10.1038/s41467-021-27210-x,12.8,96,Degradation of BCL-xL in 293T cells after 16 h treatment,
3218,BCL-xL,,10.1038/s41467-021-27210-x,12.1,81,Degradation of BCL-xL in 293T cells after 16 h treatment,
3218,BCL2,,10.1038/s41467-021-27210-x,354.8,69,Degradation of BCL2 in 293T cells after 16 h treatment,
3219,BCL2,,10.1038/s41467-021-27210-x,,38,,
3219,BCL-xL,,10.1038/s41467-021-27210-x,,38,,
3220,BCL-xL,,10.1038/s41467-021-27210-x,,,,
3220,BCL2,,10.1038/s41467-021-27210-x,,,,
3221,BCL2,,10.1038/s41467-021-27210-x,48,,Degradation of BCL2 in 293T cells after 16 h treatment,
3221,BCL-xL,,10.1038/s41467-021-27210-x,6,,Degradation of BCL-xL in 293T cells after 16 h treatment,
3222,HDAC1,,10.3390/molecules26237241,,,,
3222,HDAC6,,10.3390/molecules26237241,,,,
3222,HDAC3,,10.3390/molecules26237241,,,,
3223,HDAC1,,10.3390/molecules26237241,,,,
3223,HDAC6,,10.3390/molecules26237241,,,,
3223,HDAC3,,10.3390/molecules26237241,,,,
3224,HDAC1,,10.3390/molecules26237241,,,,
3224,HDAC6,,10.3390/molecules26237241,,,,
3224,HDAC3,,10.3390/molecules26237241,,,,
3225,HDAC6,,10.3390/molecules26237241,,,,
3225,HDAC3,,10.3390/molecules26237241,,,,
3225,HDAC1,,10.3390/molecules26237241,,,,
3226,HDAC1,,10.3390/molecules26237241,,,,
3226,HDAC3,,10.3390/molecules26237241,,,,
3226,HDAC6,,10.3390/molecules26237241,,,,
3227,HDAC1,,10.3390/molecules26237241,,,,
3227,HDAC3,,10.3390/molecules26237241,,,,
3227,HDAC6,,10.3390/molecules26237241,,,,
3228,HDAC6,,10.3390/molecules26237241,,,,
3228,HDAC1,,10.3390/molecules26237241,,,,
3228,HDAC3,,10.3390/molecules26237241,,,,
3229,HDAC3,,10.3390/molecules26237241,,,,
3229,HDAC1,,10.3390/molecules26237241,,,,
3229,HDAC6,,10.3390/molecules26237241,,,,
3230,HDAC3,,10.3390/molecules26237241,,,,
3230,HDAC1,,10.3390/molecules26237241,,,,
3230,HDAC6,,10.3390/molecules26237241,,,,
3231,HDAC3,,10.3390/molecules26237241,,,,
3231,HDAC1,,10.3390/molecules26237241,,,,
3231,HDAC6,,10.3390/molecules26237241,,,,
3232,HDAC3,,10.3390/molecules26237241,,,,
3232,HDAC1,,10.3390/molecules26237241,,,,
3232,HDAC6,,10.3390/molecules26237241,,,,
3233,HDAC3,,10.3390/molecules26237241,,,,
3233,HDAC1,,10.3390/molecules26237241,,,,
3233,HDAC6,,10.3390/molecules26237241,,,,
3234,HDAC3,,10.3390/molecules26237241,,,,
3234,HDAC1,,10.3390/molecules26237241,,,,
3234,HDAC6,,10.3390/molecules26237241,,,,
3235,HSF1,,10.3390/molecules27051655,,,,
3236,HSF1,,10.3390/molecules27051655,,,,
3217,BCL-xL,,10.1038/s41467-021-27210-x,12.8,96,Degradation of BCL-xL in 293T cells after 16 h treatment,
3218,BCL-xL,,10.1038/s41467-021-27210-x,12.1,81,Degradation of BCL-xL in 293T cells after 16 h treatment,
3218,BCL2,,10.1038/s41467-021-27210-x,354.8,69,Degradation of BCL2 in 293T cells after 16 h treatment,
3219,BCL2,,10.1038/s41467-021-27210-x,,38,,
3219,BCL-xL,,10.1038/s41467-021-27210-x,,38,,
3220,BCL-xL,,10.1038/s41467-021-27210-x,,,,
3220,BCL2,,10.1038/s41467-021-27210-x,,,,
3221,BCL2,,10.1038/s41467-021-27210-x,48,,Degradation of BCL2 in 293T cells after 16 h treatment,
3221,BCL-xL,,10.1038/s41467-021-27210-x,6,,Degradation of BCL-xL in 293T cells after 16 h treatment,
3222,HDAC1,,10.3390/molecules26237241,,,,
3222,HDAC6,,10.3390/molecules26237241,,,,
3222,HDAC3,,10.3390/molecules26237241,,,,
3223,HDAC1,,10.3390/molecules26237241,,,,
3223,HDAC6,,10.3390/molecules26237241,,,,
3223,HDAC3,,10.3390/molecules26237241,,,,
3224,HDAC1,,10.3390/molecules26237241,,,,
3224,HDAC6,,10.3390/molecules26237241,,,,
3224,HDAC3,,10.3390/molecules26237241,,,,
3225,HDAC6,,10.3390/molecules26237241,,,,
3225,HDAC3,,10.3390/molecules26237241,,,,
3225,HDAC1,,10.3390/molecules26237241,,,,
3226,HDAC1,,10.3390/molecules26237241,,,,
3226,HDAC3,,10.3390/molecules26237241,,,,
3226,HDAC6,,10.3390/molecules26237241,,,,
3227,HDAC1,,10.3390/molecules26237241,,,,
3227,HDAC3,,10.3390/molecules26237241,,,,
3227,HDAC6,,10.3390/molecules26237241,,,,
3228,HDAC6,,10.3390/molecules26237241,,,,
3228,HDAC1,,10.3390/molecules26237241,,,,
3228,HDAC3,,10.3390/molecules26237241,,,,
3229,HDAC3,,10.3390/molecules26237241,,,,
3229,HDAC1,,10.3390/molecules26237241,,,,
3229,HDAC6,,10.3390/molecules26237241,,,,
3230,HDAC3,,10.3390/molecules26237241,,,,
3230,HDAC1,,10.3390/molecules26237241,,,,
3230,HDAC6,,10.3390/molecules26237241,,,,
3231,HDAC3,,10.3390/molecules26237241,,,,
3231,HDAC1,,10.3390/molecules26237241,,,,
3231,HDAC6,,10.3390/molecules26237241,,,,
3232,HDAC3,,10.3390/molecules26237241,,,,
3232,HDAC1,,10.3390/molecules26237241,,,,
3232,HDAC6,,10.3390/molecules26237241,,,,
3233,HDAC3,,10.3390/molecules26237241,,,,
3233,HDAC1,,10.3390/molecules26237241,,,,
3233,HDAC6,,10.3390/molecules26237241,,,,
3234,HDAC3,,10.3390/molecules26237241,,,,
3234,HDAC1,,10.3390/molecules26237241,,,,
3234,HDAC6,,10.3390/molecules26237241,,,,
3235,HSF1,,10.3390/molecules27051655,,,,
3236,HSF1,,10.3390/molecules27051655,,,,
3217,BCL-xL,,10.1038/s41467-021-27210-x,12.8,96,Degradation of BCL-xL in 293T cells after 16 h treatment,
3218,BCL-xL,,10.1038/s41467-021-27210-x,12.1,81,Degradation of BCL-xL in 293T cells after 16 h treatment,
3218,BCL2,,10.1038/s41467-021-27210-x,354.8,69,Degradation of BCL2 in 293T cells after 16 h treatment,
3219,BCL2,,10.1038/s41467-021-27210-x,,38,,
3219,BCL-xL,,10.1038/s41467-021-27210-x,,38,,
3220,BCL-xL,,10.1038/s41467-021-27210-x,,,,
3220,BCL2,,10.1038/s41467-021-27210-x,,,,
3221,BCL2,,10.1038/s41467-021-27210-x,48,,Degradation of BCL2 in 293T cells after 16 h treatment,
3221,BCL-xL,,10.1038/s41467-021-27210-x,6,,Degradation of BCL-xL in 293T cells after 16 h treatment,
3222,HDAC1,,10.3390/molecules26237241,,,,
3222,HDAC6,,10.3390/molecules26237241,,,,
3222,HDAC3,,10.3390/molecules26237241,,,,
3223,HDAC1,,10.3390/molecules26237241,,,,
3223,HDAC6,,10.3390/molecules26237241,,,,
3223,HDAC3,,10.3390/molecules26237241,,,,
3224,HDAC1,,10.3390/molecules26237241,,,,
3224,HDAC6,,10.3390/molecules26237241,,,,
3224,HDAC3,,10.3390/molecules26237241,,,,
3225,HDAC6,,10.3390/molecules26237241,,,,
3225,HDAC3,,10.3390/molecules26237241,,,,
3225,HDAC1,,10.3390/molecules26237241,,,,
3226,HDAC1,,10.3390/molecules26237241,,,,
3226,HDAC3,,10.3390/molecules26237241,,,,
3226,HDAC6,,10.3390/molecules26237241,,,,
3227,HDAC1,,10.3390/molecules26237241,,,,
3227,HDAC3,,10.3390/molecules26237241,,,,
3227,HDAC6,,10.3390/molecules26237241,,,,
3228,HDAC6,,10.3390/molecules26237241,,,,
3228,HDAC1,,10.3390/molecules26237241,,,,
3228,HDAC3,,10.3390/molecules26237241,,,,
3229,HDAC3,,10.3390/molecules26237241,,,,
3229,HDAC1,,10.3390/molecules26237241,,,,
3229,HDAC6,,10.3390/molecules26237241,,,,
3230,HDAC3,,10.3390/molecules26237241,,,,
3230,HDAC1,,10.3390/molecules26237241,,,,
3230,HDAC6,,10.3390/molecules26237241,,,,
3231,HDAC3,,10.3390/molecules26237241,,,,
3231,HDAC1,,10.3390/molecules26237241,,,,
3231,HDAC6,,10.3390/molecules26237241,,,,
3232,HDAC3,,10.3390/molecules26237241,,,,
3232,HDAC1,,10.3390/molecules26237241,,,,
3232,HDAC6,,10.3390/molecules26237241,,,,
3233,HDAC3,,10.3390/molecules26237241,,,,
3233,HDAC1,,10.3390/molecules26237241,,,,
3233,HDAC6,,10.3390/molecules26237241,,,,
3234,HDAC3,,10.3390/molecules26237241,,,,
3234,HDAC1,,10.3390/molecules26237241,,,,
3234,HDAC6,,10.3390/molecules26237241,,,,
3235,HSF1,,10.3390/molecules27051655,,,,
3236,HSF1,,10.3390/molecules27051655,,,,
3217,BCL-xL,,10.1038/s41467-021-27210-x,12.8,96,Degradation of BCL-xL in 293T cells after 16 h treatment,
3218,BCL-xL,,10.1038/s41467-021-27210-x,12.1,81,Degradation of BCL-xL in 293T cells after 16 h treatment,
3218,BCL2,,10.1038/s41467-021-27210-x,354.8,69,Degradation of BCL2 in 293T cells after 16 h treatment,
3219,BCL2,,10.1038/s41467-021-27210-x,,38,,
3219,BCL-xL,,10.1038/s41467-021-27210-x,,38,,
3220,BCL-xL,,10.1038/s41467-021-27210-x,,,,
3220,BCL2,,10.1038/s41467-021-27210-x,,,,
3221,BCL2,,10.1038/s41467-021-27210-x,48,,Degradation of BCL2 in 293T cells after 16 h treatment,
3221,BCL-xL,,10.1038/s41467-021-27210-x,6,,Degradation of BCL-xL in 293T cells after 16 h treatment,
3222,HDAC1,,10.3390/molecules26237241,,,,
3222,HDAC6,,10.3390/molecules26237241,,,,
3222,HDAC3,,10.3390/molecules26237241,,,,
3223,HDAC1,,10.3390/molecules26237241,,,,
